freq,psd_x,psd_y,psd_z,psd_xyz
163.5,1.200e+04,2.597e+03,6.745e+03,2.134e+04
165.0,1.113e+04,2.318e+03,5.696e+03,1.914e+04
166.6,1.266e+04,2.498e+03,6.202e+03,2.136e+04
168.1,1.135e+04,2.248e+03,5.745e+03,1.934e+04
169.7,8.457e+03,1.784e+03,4.386e+03,1.463e+04
171.3,6.306e+03,1.520e+03,3.375e+03,1.120e+04
172.8,5.508e+03,1.580e+03,3.234e+03,1.032e+04
174.4,6.234e+03,1.945e+03,3.941e+03,1.212e+04
175.9,7.923e+03,2.652e+03,5.115e+03,1.569e+04
177.5,9.282e+03,3.561e+03,6.491e+03,1.933e+04
179.0,9.484e+03,4.251e+03,7.359e+03,2.109e+04
180.6,8.925e+03,4.450e+03,7.119e+03,2.049e+04
182.2,8.746e+03,4.018e+03,5.937e+03,1.870e+04
183.7,8.992e+03,3.724e+03,5.997e+03,1.871e+04
185.3,8.735e+03,3.840e+03,6.038e+03,1.861e+04
186.8,8.215e+03,4.079e+03,5.817e+03,1.811e+04
188.4,7.514e+03,4.315e+03,5.593e+03,1.742e+04
189.9,6.533e+03,4.501e+03,4.848e+03,1.588e+04
191.5,6.577e+03,4.881e+03,4.217e+03,1.567e+04
193.1,6.849e+03,5.438e+03,4.341e+03,1.663e+04
194.6,7.550e+03,6.182e+03,5.679e+03,1.941e+04
196.2,7.892e+03,7.026e+03,6.898e+03,2.182e+04
197.7,6.954e+03,7.603e+03,7.395e+03,2.195e+04
199.3,5.380e+03,7.410e+03,6.974e+03,1.976e+04
