freq,psd_x,psd_y,psd_z,psd_xyz
76.3,8.019e+03,1.332e+04,4.046e+04,6.181e+04
77.8,9.190e+03,1.756e+04,3.944e+04,6.619e+04
79.4,1.002e+04,2.300e+04,4.094e+04,7.396e+04
81.0,9.023e+03,3.282e+04,5.163e+04,9.347e+04
82.5,8.563e+03,4.572e+04,6.338e+04,1.177e+05
84.1,8.513e+03,5.125e+04,6.551e+04,1.253e+05
85.6,7.422e+03,4.545e+04,5.592e+04,1.088e+05
87.2,5.512e+03,3.667e+04,4.577e+04,8.795e+04
88.7,4.386e+03,3.305e+04,4.379e+04,8.122e+04
90.3,3.916e+03,3.729e+04,4.886e+04,9.007e+04
91.9,3.564e+03,4.741e+04,5.499e+04,1.060e+05
93.4,3.191e+03,5.231e+04,5.393e+04,1.094e+05
95.0,2.791e+03,4.887e+04,4.801e+04,9.968e+04
96.5,2.279e+03,4.401e+04,4.317e+04,8.945e+04
98.1,1.467e+03,4.183e+04,3.862e+04,8.192e+04
99.6,8.115e+02,3.899e+04,3.253e+04,7.234e+04
101.2,5.120e+02,3.432e+04,2.685e+04,6.168e+04
102.8,5.600e+02,2.919e+04,2.514e+04,5.489e+04
104.3,9.112e+02,2.743e+04,2.890e+04,5.724e+04
105.9,1.475e+03,2.895e+04,3.584e+04,6.627e+04
107.4,2.019e+03,3.343e+04,4.763e+04,8.308e+04
109.0,2.378e+03,5.702e+04,7.017e+04,1.296e+05
110.5,3.528e+03,1.013e+05,9.903e+04,2.038e+05
112.1,4.667e+03,1.461e+05,1.191e+05,2.698e+05
113.7,6.017e+03,2.037e+05,1.295e+05,3.393e+05
115.2,7.999e+03,2.243e+05,1.206e+05,3.529e+05
116.8,9.120e+03,2.006e+05,1.027e+05,3.124e+05
118.3,1.363e+04,1.843e+05,9.434e+04,2.923e+05
119.9,4.062e+04,1.999e+05,8.381e+04,3.243e+05
121.4,7.086e+04,2.353e+05,7.309e+04,3.792e+05
123.0,8.507e+04,2.384e+05,7.030e+04,3.938e+05
124.6,1.026e+05,2.117e+05,6.021e+04,3.745e+05
126.1,1.031e+05,1.937e+05,4.703e+04,3.439e+05
127.7,6.482e+04,1.357e+05,3.794e+04,2.385e+05
129.2,5.938e+04,1.147e+05,4.195e+04,2.160e+05
130.8,6.999e+04,1.198e+05,4.045e+04,2.303e+05
132.3,4.584e+04,7.866e+04,2.156e+04,1.461e+05
133.9,9.955e+03,1.459e+04,4.512e+03,2.906e+04
135.5,4.196e+03,2.573e+03,1.599e+03,8.368e+03
137.0,5.222e+03,2.502e+03,1.905e+03,9.630e+03
138.6,5.852e+03,2.674e+03,2.438e+03,1.096e+04
140.1,6.185e+03,2.843e+03,2.914e+03,1.194e+04
141.7,5.806e+03,2.250e+03,2.229e+03,1.029e+04
143.2,6.434e+03,2.219e+03,2.187e+03,1.084e+04
144.8,7.699e+03,3.017e+03,3.189e+03,1.390e+04
146.4,8.114e+03,3.256e+03,3.929e+03,1.530e+04
147.9,8.640e+03,3.036e+03,3.706e+03,1.538e+04
149.5,9.806e+03,3.407e+03,4.207e+03,1.742e+04
151.0,1.280e+04,4.088e+03,5.616e+03,2.251e+04
152.6,1.617e+04,4.524e+03,7.054e+03,2.775e+04
154.1,1.464e+04,3.722e+03,5.931e+03,2.429e+04
155.7,9.397e+03,2.277e+03,3.090e+03,1.476e+04
157.2,1.122e+04,2.727e+03,3.972e+03,1.792e+04
158.8,2.031e+04,4.807e+03,8.897e+03,3.401e+04
160.4,1.958e+04,4.283e+03,8.824e+03,3.269e+04
161.9,1.809e+04,4.130e+03,8.877e+03,3.109e+04
163.5,1.865e+04,6.000e+03,1.136e+04,3.600e+04
165.0,1.990e+04,9.993e+03,1.521e+04,4.511e+04
166.6,2.117e+04,1.389e+04,1.807e+04,5.313e+04
168.1,2.027e+04,1.584e+04,1.830e+04,5.441e+04
169.7,2.090e+04,1.699e+04,1.826e+04,5.615e+04
171.3,2.086e+04,1.714e+04,1.786e+04,5.586e+04
172.8,2.077e+04,1.859e+04,1.836e+04,5.772e+04
174.4,1.925e+04,1.842e+04,1.683e+04,5.451e+04
175.9,1.697e+04,1.719e+04,1.448e+04,4.863e+04
177.5,1.484e+04,1.613e+04,1.285e+04,4.383e+04
179.0,1.743e+04,1.839e+04,1.548e+04,5.130e+04
180.6,1.798e+04,1.919e+04,1.746e+04,5.463e+04
182.2,1.696e+04,1.849e+04,1.778e+04,5.323e+04
183.7,1.604e+04,1.757e+04,1.765e+04,5.126e+04
185.3,1.524e+04,1.847e+04,1.661e+04,5.032e+04
186.8,1.674e+04,2.098e+04,1.758e+04,5.529e+04
188.4,1.785e+04,2.095e+04,1.842e+04,5.721e+04
189.9,1.648e+04,1.810e+04,1.670e+04,5.129e+04
191.5,1.572e+04,1.414e+04,1.469e+04,4.455e+04
193.1,1.616e+04,1.209e+04,1.413e+04,4.239e+04
194.6,1.639e+04,1.044e+04,1.387e+04,4.071e+04
196.2,1.770e+04,9.144e+03,1.426e+04,4.111e+04
197.7,1.769e+04,7.574e+03,1.374e+04,3.900e+04
199.3,1.844e+04,5.841e+03,1.317e+04,3.746e+04
