freq,psd_x,psd_y,psd_z,psd_xyz
144.1,2.543e+04,2.057e+04,1.748e+04,6.347e+04
145.7,2.509e+04,1.835e+04,1.654e+04,5.998e+04
147.3,2.227e+04,1.558e+04,1.411e+04,5.196e+04
148.8,1.529e+04,1.258e+04,9.502e+03,3.737e+04
150.4,1.333e+04,1.114e+04,8.563e+03,3.303e+04
152.0,1.456e+04,1.188e+04,9.000e+03,3.544e+04
153.5,1.401e+04,1.189e+04,8.915e+03,3.482e+04
155.1,1.303e+04,9.658e+03,9.316e+03,3.201e+04
156.7,1.340e+04,8.343e+03,9.598e+03,3.134e+04
158.2,1.427e+04,7.654e+03,9.667e+03,3.159e+04
159.8,1.368e+04,6.411e+03,9.024e+03,2.911e+04
161.4,1.275e+04,5.271e+03,8.670e+03,2.670e+04
162.9,1.296e+04,4.841e+03,9.031e+03,2.683e+04
164.5,1.390e+04,5.457e+03,9.658e+03,2.901e+04
166.1,1.529e+04,7.145e+03,1.155e+04,3.399e+04
167.6,1.631e+04,8.629e+03,1.354e+04,3.848e+04
169.2,1.707e+04,1.069e+04,1.471e+04,4.246e+04
170.8,1.894e+04,1.363e+04,1.615e+04,4.871e+04
172.3,2.030e+04,1.609e+04,1.794e+04,5.434e+04
173.9,2.107e+04,1.733e+04,1.899e+04,5.739e+04
175.5,2.213e+04,1.639e+04,1.854e+04,5.707e+04
177.0,2.473e+04,1.439e+04,1.849e+04,5.762e+04
178.6,2.737e+04,1.361e+04,1.873e+04,5.970e+04
180.2,3.386e+04,1.314e+04,2.056e+04,6.756e+04
181.7,4.277e+04,1.375e+04,2.421e+04,8.073e+04
183.3,5.516e+04,1.390e+04,2.923e+04,9.829e+04
184.9,6.256e+04,1.533e+04,3.250e+04,1.104e+05
186.4,6.312e+04,1.722e+04,3.253e+04,1.129e+05
188.0,5.962e+04,1.913e+04,3.170e+04,1.105e+05
189.6,5.218e+04,2.259e+04,3.040e+04,1.052e+05
191.1,4.562e+04,2.737e+04,2.982e+04,1.028e+05
192.7,3.995e+04,3.112e+04,2.879e+04,9.987e+04
194.3,3.610e+04,3.386e+04,2.772e+04,9.768e+04
195.8,3.932e+04,3.784e+04,2.986e+04,1.070e+05
197.4,4.695e+04,3.999e+04,3.401e+04,1.209e+05
199.0,5.015e+04,4.233e+04,3.737e+04,1.298e+05
