freq,psd_x,psd_y,psd_z,psd_xyz
110.6,7.595e+04,2.629e+04,5.922e+04,1.615e+05
112.2,7.102e+04,2.260e+04,5.788e+04,1.515e+05
113.7,7.153e+04,1.802e+04,6.124e+04,1.508e+05
115.2,8.220e+04,1.705e+04,6.622e+04,1.655e+05
116.8,9.219e+04,1.770e+04,6.777e+04,1.777e+05
118.3,9.893e+04,1.803e+04,6.793e+04,1.849e+05
119.9,1.016e+05,1.741e+04,6.686e+04,1.858e+05
121.4,1.059e+05,1.746e+04,6.617e+04,1.895e+05
122.9,1.093e+05,1.844e+04,6.507e+04,1.928e+05
124.5,1.084e+05,1.940e+04,6.331e+04,1.911e+05
126.0,1.058e+05,1.980e+04,6.266e+04,1.883e+05
127.5,1.037e+05,1.905e+04,6.197e+04,1.847e+05
129.1,1.025e+05,1.773e+04,5.991e+04,1.802e+05
130.6,9.938e+04,1.638e+04,5.790e+04,1.737e+05
132.2,7.974e+04,1.310e+04,4.712e+04,1.400e+05
133.7,2.382e+04,4.428e+03,1.436e+04,4.261e+04
135.2,2.542e+03,1.088e+03,2.366e+03,5.996e+03
136.8,1.657e+03,9.141e+02,2.488e+03,5.059e+03
138.3,1.383e+03,8.465e+02,2.468e+03,4.698e+03
139.8,1.183e+03,7.058e+02,2.120e+03,4.009e+03
141.4,9.726e+02,5.008e+02,1.684e+03,3.158e+03
142.9,7.678e+02,3.892e+02,1.509e+03,2.666e+03
144.4,7.008e+02,3.856e+02,1.672e+03,2.758e+03
146.0,7.225e+02,4.671e+02,2.104e+03,3.294e+03
147.5,1.118e+03,7.181e+02,2.865e+03,4.701e+03
149.1,1.979e+03,1.139e+03,3.926e+03,7.044e+03
150.6,2.891e+03,1.619e+03,4.980e+03,9.490e+03
152.1,3.412e+03,1.961e+03,5.582e+03,1.096e+04
153.7,3.859e+03,2.261e+03,5.952e+03,1.207e+04
155.2,4.625e+03,2.771e+03,7.623e+03,1.502e+04
156.7,5.104e+03,3.088e+03,9.041e+03,1.723e+04
158.3,5.001e+03,3.070e+03,1.005e+04,1.812e+04
159.8,4.722e+03,2.832e+03,9.888e+03,1.744e+04
161.3,4.296e+03,2.477e+03,9.396e+03,1.617e+04
162.9,4.292e+03,2.477e+03,9.664e+03,1.643e+04
164.4,4.700e+03,2.727e+03,1.038e+04,1.781e+04
166.0,4.878e+03,2.756e+03,1.091e+04,1.855e+04
167.5,4.723e+03,2.708e+03,1.070e+04,1.813e+04
169.0,4.628e+03,2.747e+03,1.039e+04,1.777e+04
170.6,4.715e+03,2.819e+03,1.042e+04,1.795e+04
172.1,4.408e+03,2.547e+03,9.341e+03,1.630e+04
173.6,3.234e+03,1.872e+03,7.084e+03,1.219e+04
175.2,2.600e+03,1.509e+03,6.066e+03,1.018e+04
176.7,2.256e+03,1.260e+03,5.616e+03,9.133e+03
178.3,1.881e+03,9.798e+02,5.031e+03,7.892e+03
179.8,1.641e+03,7.684e+02,4.666e+03,7.076e+03
181.3,1.473e+03,6.119e+02,4.399e+03,6.484e+03
182.9,1.673e+03,6.892e+02,4.290e+03,6.653e+03
184.4,1.347e+03,5.628e+02,2.662e+03,4.571e+03
185.9,9.084e+02,3.872e+02,2.419e+03,3.714e+03
187.5,9.111e+02,4.029e+02,2.973e+03,4.287e+03
189.0,9.314e+02,4.738e+02,3.598e+03,5.004e+03
190.5,1.162e+03,6.402e+02,4.987e+03,6.789e+03
192.1,1.273e+03,7.652e+02,5.194e+03,7.233e+03
193.6,1.358e+03,8.852e+02,5.241e+03,7.485e+03
195.2,1.420e+03,9.566e+02,5.226e+03,7.603e+03
196.7,1.390e+03,1.085e+03,6.241e+03,8.715e+03
198.2,2.574e+03,1.809e+03,1.105e+04,1.543e+04
199.8,4.671e+03,2.812e+03,1.604e+04,2.353e+04
