freq,psd_x,psd_y,psd_z,psd_xyz
185.2,3.050e+04,1.302e+04,8.144e+03,5.166e+04
186.8,2.547e+04,1.182e+04,6.934e+03,4.423e+04
188.3,2.247e+04,1.111e+04,6.325e+03,3.990e+04
189.9,1.972e+04,1.116e+04,5.699e+03,3.658e+04
191.4,1.818e+04,1.171e+04,5.242e+03,3.513e+04
193.0,1.460e+04,1.242e+04,3.932e+03,3.096e+04
194.5,1.090e+04,1.452e+04,2.774e+03,2.820e+04
196.1,9.996e+03,1.527e+04,3.148e+03,2.842e+04
197.6,1.244e+04,1.415e+04,4.647e+03,3.123e+04
199.2,1.755e+04,1.306e+04,6.564e+03,3.717e+04
