freq,psd_x,psd_y,psd_z,psd_xyz
89.6,4.517e+04,1.141e+04,5.855e+03,6.243e+04
91.2,4.128e+04,1.021e+04,4.792e+03,5.628e+04
92.7,3.556e+04,8.810e+03,3.637e+03,4.801e+04
94.3,3.262e+04,7.295e+03,2.663e+03,4.258e+04
95.8,2.976e+04,5.420e+03,1.755e+03,3.694e+04
97.4,3.204e+04,5.087e+03,1.365e+03,3.849e+04
98.9,5.088e+04,5.889e+03,1.193e+03,5.797e+04
100.5,6.766e+04,6.136e+03,8.487e+02,7.464e+04
102.0,6.994e+04,6.782e+03,4.980e+02,7.722e+04
103.5,5.812e+04,7.347e+03,3.838e+02,6.585e+04
105.1,4.514e+04,7.703e+03,6.696e+02,5.352e+04
106.6,4.275e+04,1.010e+04,9.609e+02,5.381e+04
108.2,4.155e+04,1.224e+04,1.073e+03,5.486e+04
109.7,4.260e+04,1.249e+04,1.140e+03,5.624e+04
111.3,5.622e+04,1.738e+04,1.484e+03,7.508e+04
112.8,8.142e+04,2.804e+04,2.174e+03,1.116e+05
114.4,1.064e+05,3.213e+04,2.589e+03,1.411e+05
115.9,1.340e+05,3.313e+04,2.662e+03,1.698e+05
117.5,1.631e+05,3.323e+04,2.809e+03,1.991e+05
119.0,1.863e+05,2.986e+04,3.032e+03,2.192e+05
120.5,1.938e+05,3.001e+04,3.086e+03,2.269e+05
122.1,1.799e+05,2.916e+04,2.609e+03,2.117e+05
123.6,1.800e+05,2.267e+04,2.374e+03,2.050e+05
125.2,1.823e+05,1.906e+04,2.371e+03,2.037e+05
126.7,1.609e+05,2.117e+04,2.914e+03,1.850e+05
128.3,1.477e+05,2.186e+04,3.396e+03,1.730e+05
129.8,1.367e+05,2.761e+04,4.055e+03,1.684e+05
131.4,1.158e+05,2.531e+04,3.659e+03,1.448e+05
132.9,5.901e+04,1.230e+04,1.790e+03,7.310e+04
134.5,1.099e+04,2.979e+03,3.037e+02,1.427e+04
136.0,6.685e+03,2.134e+03,2.082e+02,9.027e+03
137.5,6.603e+03,2.259e+03,2.400e+02,9.101e+03
139.1,6.916e+03,2.447e+03,2.268e+02,9.590e+03
140.6,6.722e+03,3.196e+03,2.377e+02,1.016e+04
142.2,6.473e+03,3.216e+03,2.805e+02,9.969e+03
143.7,6.642e+03,2.582e+03,3.230e+02,9.547e+03
145.3,6.538e+03,1.761e+03,2.823e+02,8.581e+03
146.8,6.927e+03,1.496e+03,2.726e+02,8.696e+03
148.4,7.380e+03,1.439e+03,2.404e+02,9.060e+03
149.9,7.677e+03,1.340e+03,2.163e+02,9.233e+03
151.5,7.589e+03,1.145e+03,1.683e+02,8.902e+03
153.0,7.178e+03,8.563e+02,1.288e+02,8.163e+03
154.5,6.603e+03,5.979e+02,1.191e+02,7.320e+03
156.1,6.156e+03,5.388e+02,1.024e+02,6.797e+03
157.6,5.955e+03,5.667e+02,9.680e+01,6.618e+03
159.2,5.822e+03,5.523e+02,8.936e+01,6.463e+03
160.7,5.665e+03,5.824e+02,8.442e+01,6.332e+03
162.3,5.391e+03,6.463e+02,9.314e+01,6.130e+03
163.8,5.185e+03,7.046e+02,1.098e+02,5.999e+03
165.4,5.151e+03,6.248e+02,1.047e+02,5.881e+03
166.9,5.453e+03,4.935e+02,1.113e+02,6.058e+03
168.5,5.906e+03,4.626e+02,1.115e+02,6.480e+03
170.0,6.270e+03,4.552e+02,1.164e+02,6.842e+03
171.5,6.668e+03,4.387e+02,1.127e+02,7.219e+03
173.1,6.899e+03,3.878e+02,1.098e+02,7.396e+03
174.6,7.001e+03,3.290e+02,9.761e+01,7.428e+03
176.2,7.496e+03,2.939e+02,9.970e+01,7.890e+03
177.7,8.054e+03,2.698e+02,1.013e+02,8.426e+03
179.3,8.591e+03,2.561e+02,9.702e+01,8.944e+03
180.8,8.833e+03,2.386e+02,7.982e+01,9.151e+03
182.4,9.074e+03,2.191e+02,7.461e+01,9.368e+03
183.9,9.424e+03,1.893e+02,7.212e+01,9.686e+03
185.5,9.852e+03,2.010e+02,7.492e+01,1.013e+04
187.0,1.015e+04,2.271e+02,7.386e+01,1.045e+04
188.5,9.903e+03,2.537e+02,7.177e+01,1.023e+04
190.1,9.311e+03,2.735e+02,7.341e+01,9.658e+03
191.6,8.322e+03,2.519e+02,7.618e+01,8.650e+03
193.2,8.040e+03,2.192e+02,7.320e+01,8.332e+03
194.7,8.439e+03,2.097e+02,7.615e+01,8.725e+03
196.3,7.951e+03,2.247e+02,7.417e+01,8.250e+03
197.8,7.475e+03,2.617e+02,7.442e+01,7.811e+03
199.4,6.808e+03,4.585e+02,6.828e+01,7.335e+03
