freq,psd_x,psd_y,psd_z,psd_xyz
49.8,7.918e+03,1.121e+06,1.411e+04,1.143e+06
51.4,5.330e+03,8.018e+05,9.722e+03,8.168e+05
52.9,3.553e+03,5.694e+05,9.430e+03,5.824e+05
54.5,2.391e+03,3.909e+05,1.019e+04,4.035e+05
56.0,1.738e+03,2.760e+05,1.551e+04,2.933e+05
57.6,1.297e+03,2.048e+05,2.218e+04,2.282e+05
59.2,9.344e+02,1.451e+05,2.649e+04,1.726e+05
60.7,6.538e+02,1.017e+05,3.378e+04,1.362e+05
62.3,4.700e+02,8.294e+04,3.957e+04,1.230e+05
63.8,3.502e+02,7.800e+04,3.706e+04,1.154e+05
65.4,3.168e+02,5.664e+04,4.490e+04,1.019e+05
66.9,2.810e+02,4.732e+04,5.105e+04,9.866e+04
68.5,2.106e+02,4.798e+04,5.554e+04,1.037e+05
70.1,2.911e+02,5.049e+04,5.671e+04,1.075e+05
71.6,4.576e+02,5.349e+04,5.510e+04,1.090e+05
73.2,4.845e+02,5.798e+04,5.104e+04,1.095e+05
74.7,2.332e+02,5.369e+04,3.866e+04,9.258e+04
76.3,1.583e+02,4.209e+04,3.352e+04,7.576e+04
77.8,2.316e+02,4.706e+04,5.424e+04,1.015e+05
79.4,4.145e+02,7.114e+04,8.627e+04,1.578e+05
80.9,5.112e+02,9.985e+04,1.070e+05,2.073e+05
82.5,3.631e+02,1.117e+05,1.016e+05,2.137e+05
84.1,9.306e+02,1.185e+05,9.410e+04,2.135e+05
85.6,4.370e+03,1.423e+05,9.942e+04,2.461e+05
87.2,1.129e+04,1.800e+05,1.100e+05,3.013e+05
88.7,1.954e+04,2.447e+05,1.313e+05,3.956e+05
90.3,2.062e+04,3.287e+05,1.576e+05,5.069e+05
91.8,2.085e+04,3.903e+05,1.713e+05,5.825e+05
93.4,9.440e+03,3.946e+05,1.688e+05,5.728e+05
95.0,3.257e+03,3.703e+05,1.570e+05,5.305e+05
96.5,2.326e+03,3.239e+05,1.370e+05,4.632e+05
98.1,1.816e+03,2.642e+05,1.189e+05,3.849e+05
99.6,1.945e+03,2.041e+05,1.060e+05,3.120e+05
101.2,3.133e+03,1.441e+05,9.064e+04,2.378e+05
102.7,3.966e+03,1.065e+05,7.855e+04,1.890e+05
104.3,2.422e+03,1.108e+05,7.316e+04,1.864e+05
105.9,7.411e+02,1.309e+05,6.108e+04,1.928e+05
107.4,4.552e+02,1.843e+05,4.992e+04,2.346e+05
109.0,6.669e+02,2.469e+05,3.810e+04,2.856e+05
110.5,1.008e+03,2.800e+05,2.835e+04,3.094e+05
112.1,1.337e+03,2.954e+05,2.348e+04,3.202e+05
113.6,1.277e+03,2.985e+05,2.077e+04,3.206e+05
115.2,1.181e+03,3.021e+05,1.877e+04,3.220e+05
116.8,9.052e+02,2.937e+05,1.825e+04,3.128e+05
118.3,5.347e+02,2.721e+05,1.939e+04,2.921e+05
119.9,5.053e+02,2.670e+05,1.782e+04,2.854e+05
121.4,6.456e+02,2.754e+05,1.419e+04,2.902e+05
123.0,8.515e+02,2.730e+05,1.256e+04,2.865e+05
124.5,1.224e+03,2.687e+05,1.200e+04,2.819e+05
126.1,1.594e+03,2.613e+05,1.137e+04,2.743e+05
127.6,2.015e+03,2.482e+05,1.087e+04,2.611e+05
129.2,2.811e+03,2.307e+05,1.024e+04,2.438e+05
130.8,3.417e+03,2.015e+05,9.131e+03,2.141e+05
132.3,2.714e+03,1.357e+05,6.198e+03,1.447e+05
133.9,1.148e+03,2.857e+04,1.443e+03,3.116e+04
135.4,1.115e+03,1.480e+03,2.196e+02,2.814e+03
137.0,6.628e+02,9.974e+02,1.211e+02,1.781e+03
138.5,1.230e+03,1.418e+03,9.258e+01,2.741e+03
140.1,1.578e+03,6.922e+02,9.213e+01,2.362e+03
141.7,1.974e+03,5.374e+02,1.136e+02,2.625e+03
143.2,2.053e+03,9.633e+02,1.279e+02,3.144e+03
144.8,1.998e+03,1.591e+03,1.543e+02,3.743e+03
146.3,1.504e+03,2.413e+03,1.844e+02,4.102e+03
147.9,9.342e+02,2.711e+03,1.904e+02,3.836e+03
149.4,6.373e+02,2.777e+03,1.829e+02,3.597e+03
151.0,1.011e+03,2.886e+03,1.722e+02,4.070e+03
152.6,1.629e+03,2.377e+03,1.458e+02,4.152e+03
154.1,2.170e+03,1.869e+03,1.504e+02,4.189e+03
155.7,2.281e+03,1.999e+03,1.659e+02,4.446e+03
157.2,1.801e+03,1.839e+03,1.493e+02,3.788e+03
158.8,1.426e+03,1.804e+03,1.430e+02,3.373e+03
160.3,1.138e+03,1.805e+03,1.471e+02,3.091e+03
161.9,7.933e+02,1.701e+03,1.327e+02,2.627e+03
163.5,5.149e+02,1.681e+03,1.208e+02,2.317e+03
165.0,3.595e+02,1.829e+03,1.160e+02,2.304e+03
166.6,3.125e+02,2.000e+03,1.029e+02,2.416e+03
168.1,2.804e+02,2.027e+03,1.063e+02,2.414e+03
169.7,2.490e+02,1.963e+03,9.428e+01,2.307e+03
171.2,2.398e+02,2.006e+03,9.800e+01,2.344e+03
172.8,2.093e+02,2.202e+03,1.318e+02,2.543e+03
174.3,1.702e+02,2.339e+03,1.735e+02,2.682e+03
175.9,2.668e+02,2.200e+03,1.827e+02,2.650e+03
177.5,4.579e+02,2.219e+03,1.591e+02,2.835e+03
179.0,5.741e+02,2.677e+03,1.336e+02,3.384e+03
180.6,6.190e+02,3.107e+03,1.455e+02,3.871e+03
182.1,5.705e+02,3.237e+03,1.733e+02,3.981e+03
183.7,2.944e+02,3.166e+03,1.635e+02,3.623e+03
185.2,2.582e+02,3.033e+03,1.829e+02,3.474e+03
186.8,3.555e+02,2.880e+03,1.911e+02,3.426e+03
188.4,4.127e+02,2.615e+03,1.759e+02,3.204e+03
189.9,2.509e+02,2.200e+03,1.450e+02,2.596e+03
191.5,1.541e+02,2.138e+03,1.417e+02,2.433e+03
193.0,1.251e+02,2.240e+03,1.443e+02,2.509e+03
194.6,9.588e+01,2.888e+03,1.891e+02,3.173e+03
196.1,7.285e+01,2.883e+03,1.903e+02,3.146e+03
197.7,7.989e+01,2.521e+03,1.536e+02,2.754e+03
199.3,1.168e+02,2.114e+03,1.370e+02,2.367e+03
