freq,psd_x,psd_y,psd_z,psd_xyz
137.6,1.064e+04,3.628e+03,2.754e+02,1.454e+04
139.1,1.009e+04,4.802e+03,3.133e+02,1.520e+04
140.6,8.690e+03,5.184e+03,3.555e+02,1.423e+04
142.2,7.838e+03,4.810e+03,4.397e+02,1.309e+04
143.7,7.457e+03,4.026e+03,4.680e+02,1.195e+04
145.3,6.847e+03,3.097e+03,3.488e+02,1.029e+04
146.8,6.980e+03,2.681e+03,2.783e+02,9.940e+03
148.4,7.431e+03,2.561e+03,2.464e+02,1.024e+04
149.9,7.878e+03,2.175e+03,2.519e+02,1.030e+04
151.5,7.913e+03,1.755e+03,2.174e+02,9.885e+03
153.0,7.734e+03,1.186e+03,1.696e+02,9.089e+03
154.6,7.330e+03,7.313e+02,1.223e+02,8.184e+03
156.1,6.949e+03,6.982e+02,8.986e+01,7.737e+03
157.6,6.782e+03,7.356e+02,8.633e+01,7.604e+03
159.2,6.844e+03,6.247e+02,8.729e+01,7.556e+03
160.7,7.049e+03,5.131e+02,8.614e+01,7.648e+03
162.3,7.037e+03,4.757e+02,8.506e+01,7.598e+03
163.8,7.193e+03,5.765e+02,8.384e+01,7.854e+03
165.4,7.314e+03,6.914e+02,8.644e+01,8.092e+03
166.9,7.400e+03,6.976e+02,8.321e+01,8.181e+03
168.5,7.322e+03,6.662e+02,7.954e+01,8.068e+03
170.0,7.353e+03,6.839e+02,9.255e+01,8.129e+03
171.6,7.608e+03,7.760e+02,9.611e+01,8.480e+03
173.1,7.729e+03,8.593e+02,1.042e+02,8.692e+03
174.6,7.897e+03,8.712e+02,1.183e+02,8.887e+03
176.2,8.718e+03,6.857e+02,1.102e+02,9.514e+03
177.7,1.003e+04,4.532e+02,8.071e+01,1.056e+04
179.3,1.087e+04,3.738e+02,6.397e+01,1.130e+04
180.8,1.052e+04,3.657e+02,5.986e+01,1.095e+04
182.4,1.019e+04,3.722e+02,6.279e+01,1.062e+04
183.9,1.052e+04,4.055e+02,6.592e+01,1.099e+04
185.5,1.093e+04,4.251e+02,5.989e+01,1.141e+04
187.0,1.106e+04,4.255e+02,5.820e+01,1.154e+04
188.6,1.073e+04,3.964e+02,6.060e+01,1.118e+04
190.1,9.786e+03,3.573e+02,6.179e+01,1.021e+04
191.6,8.665e+03,2.953e+02,5.855e+01,9.018e+03
193.2,8.642e+03,2.947e+02,5.593e+01,8.993e+03
194.7,8.692e+03,3.170e+02,5.756e+01,9.067e+03
196.3,8.109e+03,3.770e+02,5.947e+01,8.546e+03
197.8,7.622e+03,7.034e+02,5.663e+01,8.382e+03
199.4,6.647e+03,6.152e+02,5.498e+01,7.317e+03
